order(0,0)=0
order(81527,27851)=34021
order(81529,52918)=23410
order(81530,51830)=21034
order(81532,18253)=10423
order(81534,85134)=02134
order(81536,63158)=43120
order(81537,71538)=41230
order(81539,58193)=20143
order(81540,45018)=32410
order(81542,28451)=40321
order(81543,48351)=30421
order(81546,84561)=03241
order(81547,78514)=40213
order(81549,14589)=13204
order(81560,81605)=01342
order(81562,52861)=24031
order(81563,58163)=20134
order(81564,41568)=41230
order(81567,78615)=40312
order(81569,89165)=04132
order(81570,08157)=40123
order(81572,15278)=12430
order(81573,71385)=31402
order(81574,14578)=14230
order(81576,68751)=40321
order(81579,75198)=32140
order(81590,18590)=10234
order(81592,12985)=14302
order(81593,51938)=21340
order(81594,58941)=20341
order(81596,85196)=02134
order(81597,71958)=41320
order(81602,80612)=03214
order(81603,80136)=03142
order(81604,81460)=01423
order(81605,16805)=12034
order(81607,17860)=14023
order(81609,91068)=41320
order(81620,18602)=10243
order(81623,63821)=24031
order(81624,62184)=23104
order(81625,65182)=24103
order(81627,62178)=23140
order(81629,61892)=21043
order(81630,63108)=23140
order(81632,81362)=01324
order(81634,81643)=01243
order(81635,13658)=13240
order(81637,87361)=04321
order(81639,86931)=02431
order(81640,40186)=34102
order(81642,48162)=30124
order(81643,31684)=41203
order(81645,65841)=24031
order(81647,17648)=14230
order(81649,86149)=02134
order(81650,80516)=04312
order(81652,51628)=31240
order(81653,53186)=34102
order(81654,58461)=30421
order(81657,56178)=32140
order(81659,19568)=14320
order(81670,68107)=20143
order(81672,81267)=01423
order(81673,38167)=40123
order(81674,17648)=13240
order(81675,81567)=01423
order(81679,91876)=41032
order(81690,90816)=34012
order(81692,89126)=03142
order(81693,13698)=14230
order(81694,84691)=04231
order(81695,51869)=41023
order(81697,97861)=34021
order(81702,82170)=04123
order(81703,71830)=21043
order(81704,47108)=42130
order(81705,75018)=24310
order(81706,16870)=14023
order(81709,97081)=42301
order(81720,28071)=30421
order(81723,21783)=31204
order(81724,72814)=23014
order(81725,81752)=01243
order(81726,68721)=40231
order(81729,71982)=21403
order(81730,81037)=01432
order(81732,18273)=10423
order(81734,81743)=01243
order(81735,73815)=23014
order(81736,83167)=03142
order(81739,98713)=40213
order(81740,40781)=34201
order(81742,24187)=43102
order(81743,74831)=23041
order(81745,84157)=03142
order(81746,67841)=42031
order(81749,49871)=34021
order(81750,81507)=01342
order(81752,15827)=13042
order(81753,18537)=10342
order(81754,17584)=12304
order(81756,86571)=04321
order(81759,78159)=20134
order(81760,76081)=23401
order(81762,16872)=13024
order(81763,86371)=03421
order(81764,64187)=34102
order(81765,65817)=34012
order(81769,76198)=23140
order(81790,01978)=41320
order(81792,92718)=34210
order(81793,71983)=21304
order(81794,78914)=20314
order(81795,79158)=23140
order(81796,91867)=31042
order(81902,10298)=13420
order(81903,90381)=23401
order(81904,48190)=40123
order(81905,80951)=03241
order(81906,09186)=32104
order(81907,08971)=30241
order(81920,01289)=41302
order(81923,32918)=43210
order(81924,14298)=14320
order(81925,21859)=31042
order(81926,62198)=43120
order(81927,28917)=30214
order(81930,13890)=13024
order(81932,91283)=21403
order(81934,93814)=23014
order(81935,89531)=02431
order(81936,13698)=13420
order(81937,37819)=34012
order(81940,14890)=13024
order(81942,21498)=41320
order(81943,43918)=34210
order(81945,48195)=30124
order(81946,48619)=30412
order(81947,78419)=40312
order(81950,19508)=12340
order(81952,21598)=41320
order(81953,85391)=03421
order(81954,85194)=03124
order(81956,86519)=04312
order(81957,19758)=12430
order(81960,81906)=01243
order(81962,62819)=34012
order(81963,96381)=23401
order(81964,19864)=12034
order(81965,56189)=43102
order(81967,87169)=04132
order(81970,97180)=23104
order(81972,12798)=14320
order(81973,73891)=34021
order(81974,78914)=30214
order(81975,75189)=34102
order(81976,76918)=34210
order(82013,01328)=23410
order(82014,41802)=43021
order(82015,08521)=20413
order(82016,61802)=43021
order(82017,71820)=43012
order(82019,18092)=30241
order(82031,13802)=43021
order(82034,83420)=03412
order(82035,08253)=20143
order(82036,36820)=34012
order(82037,27038)=14230
order(82039,28039)=10234
order(82041,20481)=12304
order(82043,04283)=23104
order(82045,25840)=14032
order(82046,80642)=02431
order(82047,27048)=14230
order(82049,82409)=01324
order(82051,80521)=02314
order(82053,23508)=14320
order(82054,02584)=21304
order(82056,85602)=03421
order(82057,05287)=23104
order(82059,09825)=24013
order(82061,02618)=21340
order(82063,83062)=04231
order(82064,68204)=30124
order(82065,08256)=20143
order(82067,08672)=20341
order(82069,02896)=21043
order(82071,27108)=13420
order(82073,30278)=42130
order(82074,02748)=21340
order(82075,02587)=21403
order(82076,70862)=32041
order(82079,89207)=04123
order(82091,21809)=14023
order(82093,92308)=31420
order(82094,89042)=03241
order(82095,89520)=03412
order(82096,92806)=31024
order(82097,79802)=43021
order(82103,31208)=42130
order(82104,42018)=41320
order(82105,25801)=14032
order(82106,16280)=24103
order(82107,10827)=23014
order(82109,01829)=32014
order(82130,81032)=02431
order(82134,23814)=13024
order(82135,31582)=32401
order(82136,63182)=43201
order(82137,71238)=42130
order(82139,98123)=40213
order(82140,20184)=14203
order(82143,24183)=13204
order(82145,15482)=24301
order(82146,42168)=31240
order(82147,48721)=30412
order(82149,28149)=10234
order(82150,58012)=30421
order(82153,21385)=12403
order(82154,85214)=03124
order(82156,15682)=23401
order(82157,15872)=23041
order(82159,59128)=34210
order(82160,21860)=12034
order(82163,32618)=41320
order(82164,48612)=40321
order(82165,85612)=04321
order(82167,21867)=12034
order(82169,81962)=02431
order(82170,82071)=01432
order(82173,32817)=41023
order(82174,87142)=03241
order(82175,85172)=04231
order(82176,71268)=32140
order(82179,87912)=03421
order(82190,20981)=14302
order(82193,13289)=24103
order(82194,41829)=42013
order(82195,15289)=24103
order(82196,29168)=13240
order(82197,12897)=21034
order(82301,18032)=40321
order(82304,82043)=01342
order(82305,02583)=31402
order(82306,82063)=01342
order(82307,38207)=20134
order(82309,03829)=32014
order(82310,82310)=01234
order(82314,18432)=30421
order(82315,32518)=21430
order(82316,28631)=10423
order(82317,31782)=23401
order(82319,91382)=43201
order(82340,48203)=30142
order(82341,34218)=23140
order(82345,53482)=42301
order(82346,32468)=21340
order(82347,37284)=24103
order(82349,92348)=41230
order(82350,08325)=40213
order(82351,21385)=14203
order(82354,83524)=02314
order(82356,23658)=12430
order(82357,72853)=41032
order(82359,82953)=01432
order(82360,02368)=41230
order(82361,61283)=34102
order(82364,84236)=04123
order(82365,85236)=04123
order(82367,83726)=02413
order(82369,82369)=01234
order(82370,27830)=13024
order(82371,78213)=30142
order(82374,43278)=42130
order(82375,78352)=30241
order(82376,27368)=13240
order(82379,92738)=41320
order(82390,23980)=12304
order(82391,39812)=23041
order(82394,89342)=03241
order(82395,38592)=20431
order(82396,26983)=14302
order(82397,32987)=21304
order(82401,40281)=23104
order(82403,20348)=13420
order(82405,45208)=24130
order(82406,68042)=40321
order(82407,47028)=24310
order(82409,98402)=40231
order(82410,14802)=32041
order(82413,81234)=03142
order(82415,85421)=04213
order(82416,86214)=04132
order(82417,18472)=30241
order(82419,84219)=02134
order(82430,02483)=41203
order(82431,34128)=32410
order(82435,24583)=12403
order(82436,68234)=40132
order(82437,42873)=21043
order(82439,98324)=40312
order(82450,42058)=21430
order(82451,85214)=03142
order(82453,32458)=41230
order(82456,65842)=43021
order(82457,57842)=34021
order(82459,24598)=12340
order(82460,60248)=34120
order(82461,24681)=12304
order(82463,36824)=43012
order(82465,48256)=20143
order(82467,48726)=20413
order(82469,64982)=32401
order(82470,72840)=31024
order(82471,17824)=43012
order(82473,42378)=21430
order(82475,84527)=02413
order(82476,68247)=40123
order(82479,48927)=20413
order(82490,49028)=23410
order(82491,18942)=40321
order(82493,93842)=34021
order(82495,49582)=23401
order(82496,62849)=41023
order(82497,27948)=14320
order(82501,82510)=01243
order(82503,02583)=31204
order(82504,25840)=12043
order(82506,05628)=32410
order(82507,05827)=32014
order(82509,58920)=20413
order(82510,01852)=43021
order(82513,35128)=42310
order(82514,51824)=23014
order(82516,82651)=01423
order(82517,58217)=20134
order(82519,15298)=32140
order(82530,35280)=32104
order(82531,85312)=02341
order(82534,25834)=12034
order(82536,32568)=31240
order(82537,85723)=02413
order(82539,95283)=42103
order(82540,42850)=31024
order(82541,82541)=01234
order(82543,43825)=34012
order(82546,86425)=04312
order(82547,85742)=02431
order(82549,95842)=42031
order(82560,50286)=24103
order(82561,85162)=02431
order(82563,28563)=10234
order(82564,28546)=10243
order(82567,57268)=24130
order(82569,96258)=43120
order(82570,58270)=20134
order(82571,18257)=40123
order(82573,37528)=43210
order(82574,85724)=02314
order(82576,52768)=21340
order(82579,85927)=02413
order(82590,29085)=13402
order(82591,82951)=01324
order(82593,25893)=12034
order(82594,28594)=10234
order(82596,98526)=30214
order(82597,78259)=40123
order(82601,61280)=24103
order(82603,83602)=04231
order(82604,06824)=32014
order(82605,58260)=40123
order(82607,80276)=03142
order(82609,20986)=13402
order(82610,60812)=24031
order(82613,23816)=14032
order(82614,61482)=23401
order(82615,58612)=40231
order(82617,16287)=32104
order(82619,28169)=10324
order(82630,32068)=31420
order(82631,63128)=23410
order(82634,46283)=42103
order(82635,58263)=40123
order(82637,82763)=01423
order(82639,62893)=21043
order(82640,28046)=10432
order(82641,28461)=10324
order(82643,68342)=20431
order(82645,56284)=42103
order(82647,74268)=43120
order(82649,94268)=43120
order(82650,08265)=40123
order(82651,58621)=30214
order(82653,28356)=10432
order(82654,82645)=01243
order(82657,28675)=10243
order(82659,59268)=34120
order(82670,82076)=01432
order(82671,72861)=31024
order(82673,26873)=12034
order(82674,87642)=03241
order(82675,65872)=24031
order(82679,69278)=24130
order(82690,60829)=24013
order(82691,98261)=30124
order(82693,39682)=43201
order(82694,89642)=03241
order(82695,26985)=12304
order(82697,62978)=21340
order(82701,78021)=20314
order(82703,82307)=01432
order(82704,04782)=34201
order(82705,52870)=41023
order(82706,86027)=04312
order(82709,82970)=01423
order(82710,87210)=02134
order(82713,21873)=13024
order(82714,87421)=02413
order(82715,15872)=34021
order(82716,16728)=34210
order(82719,18927)=30412
order(82730,38702)=30241
order(82731,73128)=23410
order(82734,82734)=01234
order(82735,25783)=14203
order(82736,38276)=30124
order(82739,27389)=12304
order(82740,48720)=30214
order(82741,84721)=03214
order(82743,87432)=02341
order(82745,57284)=42103
order(82746,87624)=02413
order(82749,28479)=10324
order(82750,75820)=23014
order(82751,18527)=40312
order(82753,52873)=31024
order(82754,82547)=01342
order(82756,57268)=32140
order(82759,79285)=24103
order(82760,80276)=04123
order(82761,71628)=24310
order(82763,73682)=24301
order(82764,46782)=43201
order(82765,62857)=31042
order(82769,76928)=23410
order(82790,07298)=42130
order(82791,98127)=30412
order(82793,32879)=41023
order(82794,89724)=03214
order(82795,25879)=14023
order(82796,69287)=43102
order(82901,21890)=14023
order(82903,82039)=01342
order(82904,49208)=42130
order(82905,09852)=32041
order(82906,62098)=41320
order(82907,80279)=03142
order(82910,98012)=20431
order(82913,32189)=41302
order(82914,81492)=03421
order(82915,59218)=42130
order(82916,61289)=43102
order(82917,82791)=01423
order(82930,80392)=04321
order(82931,29831)=12034
order(82934,98243)=20143
order(82935,59823)=42013
order(82936,93826)=23014
order(82937,32789)=31402
order(82940,09284)=42103
order(82941,82419)=01342
order(82943,23984)=14203
order(82945,82945)=01234
order(82946,28496)=10324
order(82947,87429)=04312
order(82950,20859)=14032
order(82951,28159)=10432
order(82953,93258)=24130
order(82954,89452)=02431
order(82956,56298)=34120
order(82957,59287)=32104
order(82960,86092)=03421
order(82961,61982)=34201
order(82963,83962)=04231
order(82964,69824)=32014
order(82965,65829)=34012
order(82967,97628)=24310
order(82970,89072)=02431
order(82971,91827)=24013
order(82973,27938)=13240
order(82974,94287)=24103
order(82975,85792)=04321
order(82976,78296)=30124
order(83012,03182)=21304
order(83014,40813)=42031
order(83015,01583)=23401
order(83016,10386)=32104
order(83017,38107)=10324
order(83019,31809)=13024
order(83021,81032)=04213
order(83024,30824)=12034
order(83025,38205)=10324
order(83026,26803)=34021
order(83027,32780)=13402
order(83029,28039)=30214
order(83041,14380)=43102
order(83042,80342)=02134
order(83045,84035)=03214
order(83046,84603)=03421
order(83047,40387)=32104
order(83049,94083)=43201
order(83051,18530)=40312
order(83052,08325)=20143
order(83054,40358)=42130
order(83056,56830)=34012
order(83057,78053)=40231
order(83059,53098)=31240
order(83061,16803)=43021
order(83062,60382)=32104
order(83064,80436)=02413
order(83065,86305)=03124
order(83067,73806)=41023
order(83069,09683)=24301
order(83071,03718)=21340
order(83072,87302)=03124
order(83074,87034)=03214
order(83075,50387)=42103
order(83076,36708)=14320
order(83079,38097)=10243
order(83091,31890)=14032
order(83092,89320)=03142
order(83094,84039)=04213
order(83095,03958)=21340
order(83096,83906)=01324
order(83097,39870)=13042
order(83102,13208)=21430
order(83104,01348)=32140
order(83105,35018)=14320
order(83106,36018)=14320
order(83107,17803)=24031
order(83109,01389)=32104
order(83120,18230)=20314
order(83124,84231)=04312
order(83125,21853)=32041
order(83126,32816)=13024
order(83127,28371)=30142
order(83129,19382)=24103
order(83140,13804)=21043
order(83142,42318)=34120
order(83145,53841)=41032
order(83146,83641)=01432
order(83147,84371)=03142
order(83149,38194)=10243
order(83150,58103)=30241
order(83152,21358)=42130
order(83154,15483)=23401
order(83156,16835)=24013
order(83157,83157)=01234
order(83159,18935)=20413
order(83160,36810)=13024
order(83162,23816)=41023
order(83164,34168)=14230
order(83165,16538)=23410
order(83167,63178)=31240
order(83169,91638)=42310
order(83170,81730)=02314
order(83172,32178)=14230
order(83174,84173)=04231
order(83175,15738)=24310
order(83176,13786)=21304
order(83179,71938)=32410
order(83190,09138)=43210
order(83192,19832)=23014
order(83194,19438)=23410
order(83195,93518)=31420
order(83196,63918)=41320
order(83197,89731)=03412
order(83201,38120)=10423
order(83204,20834)=23014
order(83205,38025)=10324
order(83206,23086)=21304
order(83207,30782)=13402
order(83209,38920)=10423
order(83210,01832)=43012
order(83214,24138)=24310
order(83215,35128)=14320
order(83216,68132)=40312
order(83217,37812)=14032
order(83219,31892)=13042
order(83240,08234)=40213
order(83241,14238)=43210
order(83245,85342)=04132
order(83246,68243)=40231
order(83247,84372)=03142
order(83249,24983)=23401
order(83250,03582)=41302
order(83251,28513)=20341
order(83254,83452)=01432
order(83256,26538)=24310
order(83257,57328)=34120
order(83259,58329)=30124
order(83260,82603)=02341
order(83261,81623)=04321
order(83264,86432)=03412
order(83265,53268)=41230
order(83267,83267)=01234
order(83269,62938)=32410
order(83270,87230)=03214
order(83271,73128)=31420
order(83274,82374)=02134
order(83275,37285)=13204
order(83276,32687)=12403
order(83279,32987)=12403
order(83290,80932)=04312
order(83291,82319)=02143
order(83294,82439)=02413
order(83295,25893)=24031
order(83296,86923)=04321
order(83297,93872)=31042
order(83401,83041)=01324
order(83402,02348)=34120
order(83405,50483)=43201
order(83406,40386)=23104
order(83407,70834)=43012
order(83409,08934)=30412
order(83410,03814)=41032
order(83412,28134)=40312
order(83415,34851)=12043
order(83416,81634)=03412
order(83417,14378)=32140
order(83419,89134)=04312
order(83420,38420)=10234
order(83421,41238)=24310
order(83425,84523)=02431
